store_id,segment,month,status,store_name,gmv
MI_00338,Mid Market,2024-10-01,ativo,Boutique3 Mix3,33910.53331405899
MI_00338,Mid Market,2024-11-01,ativo,Boutique3 Mix3,31428.634828411843
MI_00338,Mid Market,2024-12-01,ativo,Boutique3 Mix3,23629.180749775107
MI_00339,Mid Market,2023-01-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-02-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-03-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-04-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-05-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-06-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-07-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-08-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-09-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-10-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-11-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2023-12-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2024-01-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2024-02-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2024-03-01,churn,Top5 Online1,0.0
MI_00339,Mid Market,2024-04-01,ativo,Top5 Online1,21381.78666472539
MI_00339,Mid Market,2024-05-01,ativo,Top5 Online1,20881.990695828074
MI_00339,Mid Market,2024-06-01,ativo,Top5 Online1,24069.824051962078
MI_00339,Mid Market,2024-07-01,ativo,Top5 Online1,22757.029108318296
MI_00339,Mid Market,2024-08-01,ativo,Top5 Online1,24870.244047045264
MI_00339,Mid Market,2024-09-01,ativo,Top5 Online1,27046.48514727206
MI_00339,Mid Market,2024-10-01,ativo,Top5 Online1,35582.57533321002
MI_00339,Mid Market,2024-11-01,ativo,Top5 Online1,31196.86349242501
MI_00339,Mid Market,2024-12-01,ativo,Top5 Online1,35024.60678524443
MI_00340,Mid Market,2023-01-01,churn,Mega2 Mais3,0.0
MI_00340,Mid Market,2023-02-01,churn,Mega2 Mais3,0.0
MI_00340,Mid Market,2023-03-01,churn,Mega2 Mais3,0.0
MI_00340,Mid Market,2023-04-01,churn,Mega2 Mais3,0.0
MI_00340,Mid Market,2023-05-01,churn,Mega2 Mais3,0.0
MI_00340,Mid Market,2023-06-01,churn,Mega2 Mais3,0.0
MI_00340,Mid Market,2023-07-01,ativo,Mega2 Mais3,24986.582181965492
MI_00340,Mid Market,2023-08-01,ativo,Mega2 Mais3,18578.840416937277
MI_00340,Mid Market,2023-09-01,ativo,Mega2 Mais3,26247.76129221592
MI_00340,Mid Market,2023-10-01,ativo,Mega2 Mais3,21224.00836646779
MI_00340,Mid Market,2023-11-01,ativo,Mega2 Mais3,26041.312919935557
MI_00340,Mid Market,2023-12-01,ativo,Mega2 Mais3,22811.92010818486
MI_00340,Mid Market,2024-01-01,ativo,Mega2 Mais3,31492.389406380484
MI_00340,Mid Market,2024-02-01,ativo,Mega2 Mais3,22619.464628328235
MI_00340,Mid Market,2024-03-01,ativo,Mega2 Mais3,23206.049618794823
MI_00340,Mid Market,2024-04-01,ativo,Mega2 Mais3,32232.82773680572
MI_00340,Mid Market,2024-05-01,ativo,Mega2 Mais3,20549.555019011306
MI_00340,Mid Market,2024-06-01,ativo,Mega2 Mais3,30085.08831217639
MI_00340,Mid Market,2024-07-01,ativo,Mega2 Mais3,30961.06282762961
MI_00340,Mid Market,2024-08-01,ativo,Mega2 Mais3,33014.04511558173
MI_00340,Mid Market,2024-09-01,ativo,Mega2 Mais3,35502.82489176943
MI_00340,Mid Market,2024-10-01,ativo,Mega2 Mais3,36057.68012684689
MI_00340,Mid Market,2024-11-01,ativo,Mega2 Mais3,23138.873807504246
MI_00340,Mid Market,2024-12-01,ativo,Mega2 Mais3,34827.589841293535
MI_00341,Mid Market,2023-01-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-02-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-03-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-04-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-05-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-06-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-07-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-08-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-09-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-10-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-11-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2023-12-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2024-01-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2024-02-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2024-03-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2024-04-01,churn,Boutique3 Mais,0.0
MI_00341,Mid Market,2024-05-01,ativo,Boutique3 Mais,28928.525192773403
MI_00341,Mid Market,2024-06-01,ativo,Boutique3 Mais,29409.2509707619
MI_00341,Mid Market,2024-07-01,ativo,Boutique3 Mais,22655.303326813144
MI_00341,Mid Market,2024-08-01,ativo,Boutique3 Mais,30383.079525862493
MI_00341,Mid Market,2024-09-01,ativo,Boutique3 Mais,35618.22833036573
MI_00341,Mid Market,2024-10-01,ativo,Boutique3 Mais,35128.66177372673
MI_00341,Mid Market,2024-11-01,ativo,Boutique3 Mais,28665.409768419526
MI_00341,Mid Market,2024-12-01,ativo,Boutique3 Mais,23099.219599291417
MI_00342,Mid Market,2023-01-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-02-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-03-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-04-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-05-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-06-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-07-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-08-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-09-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-10-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-11-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2023-12-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2024-01-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2024-02-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2024-03-01,churn,Boutique Digital3,0.0
MI_00342,Mid Market,2024-04-01,ativo,Boutique Digital3,24695.631063046196
MI_00342,Mid Market,2024-05-01,ativo,Boutique Digital3,31355.695504181396
MI_00342,Mid Market,2024-06-01,ativo,Boutique Digital3,30150.96595484901
MI_00342,Mid Market,2024-07-01,ativo,Boutique Digital3,27260.433469133302
MI_00342,Mid Market,2024-08-01,ativo,Boutique Digital3,21974.260822896525
MI_00342,Mid Market,2024-09-01,ativo,Boutique Digital3,27646.75044268217
MI_00342,Mid Market,2024-10-01,ativo,Boutique Digital3,28679.27629589091
MI_00342,Mid Market,2024-11-01,ativo,Boutique Digital3,35900.386138435046
MI_00342,Mid Market,2024-12-01,ativo,Boutique Digital3,32116.291553732393
MI_00343,Mid Market,2023-01-01,churn,Comercial3 Brasil2,0.0
MI_00343,Mid Market,2023-02-01,churn,Comercial3 Brasil2,0.0
MI_00343,Mid Market,2023-03-01,churn,Comercial3 Brasil2,0.0
MI_00343,Mid Market,2023-04-01,churn,Comercial3 Brasil2,0.0
MI_00343,Mid Market,2023-05-01,churn,Comercial3 Brasil2,0.0
MI_00343,Mid Market,2023-06-01,churn,Comercial3 Brasil2,0.0
MI_00343,Mid Market,2023-07-01,churn,Comercial3 Brasil2,0.0
MI_00343,Mid Market,2023-08-01,churn,Comercial3 Brasil2,0.0
MI_00343,Mid Market,2023-09-01,ativo,Comercial3 Brasil2,21267.229891163268
MI_00343,Mid Market,2023-10-01,ativo,Comercial3 Brasil2,24215.761857562975
MI_00343,Mid Market,2023-11-01,ativo,Comercial3 Brasil2,19065.02113870456
MI_00343,Mid Market,2023-12-01,ativo,Comercial3 Brasil2,30638.34552870326
MI_00343,Mid Market,2024-01-01,ativo,Comercial3 Brasil2,23452.92919825698
MI_00343,Mid Market,2024-02-01,ativo,Comercial3 Brasil2,25368.298682581524
MI_00343,Mid Market,2024-03-01,ativo,Comercial3 Brasil2,24199.35618569899
MI_00343,Mid Market,2024-04-01,ativo,Comercial3 Brasil2,28942.003377627872
MI_00343,Mid Market,2024-05-01,ativo,Comercial3 Brasil2,29143.1290905293
MI_00343,Mid Market,2024-06-01,ativo,Comercial3 Brasil2,30340.28381811642
MI_00343,Mid Market,2024-07-01,ativo,Comercial3 Brasil2,24600.253629383245
MI_00343,Mid Market,2024-08-01,ativo,Comercial3 Brasil2,25656.185059927022
MI_00343,Mid Market,2024-09-01,ativo,Comercial3 Brasil2,23318.822011380373
MI_00343,Mid Market,2024-10-01,ativo,Comercial3 Brasil2,31395.471329062944
MI_00343,Mid Market,2024-11-01,ativo,Comercial3 Brasil2,22762.21840409225
MI_00343,Mid Market,2024-12-01,ativo,Comercial3 Brasil2,31465.235032851888
MI_00344,Mid Market,2023-01-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-02-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-03-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-04-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-05-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-06-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-07-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-08-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-09-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-10-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-11-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2023-12-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2024-01-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2024-02-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2024-03-01,churn,Top3 Mix,0.0
MI_00344,Mid Market,2024-04-01,ativo,Top3 Mix,31424.228038249934
MI_00344,Mid Market,2024-05-01,ativo,Top3 Mix,32224.25938999071
MI_00344,Mid Market,2024-06-01,ativo,Top3 Mix,26693.343239849473
MI_00344,Mid Market,2024-07-01,ativo,Top3 Mix,27259.877401225374
MI_00344,Mid Market,2024-08-01,ativo,Top3 Mix,22283.260194678507
MI_00344,Mid Market,2024-09-01,ativo,Top3 Mix,31145.759060704426
MI_00344,Mid Market,2024-10-01,ativo,Top3 Mix,33809.64807934362
MI_00344,Mid Market,2024-11-01,ativo,Top3 Mix,25790.55298111315
MI_00344,Mid Market,2024-12-01,ativo,Top3 Mix,28819.51322450047
MI_00345,Mid Market,2023-01-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-02-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-03-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-04-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-05-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-06-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-07-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-08-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-09-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-10-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-11-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2023-12-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2024-01-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2024-02-01,churn,Empório1 Total,0.0
MI_00345,Mid Market,2024-03-01,ativo,Empório1 Total,30506.600044764393
MI_00345,Mid Market,2024-04-01,ativo,Empório1 Total,31522.68446247817
MI_00345,Mid Market,2024-05-01,ativo,Empório1 Total,23495.03451660478
MI_00345,Mid Market,2024-06-01,ativo,Empório1 Total,28083.902168718683
MI_00345,Mid Market,2024-07-01,ativo,Empório1 Total,23547.730791454982
MI_00345,Mid Market,2024-08-01,ativo,Empório1 Total,22635.243406319823
MI_00345,Mid Market,2024-09-01,ativo,Empório1 Total,34594.33762866722
MI_00345,Mid Market,2024-10-01,ativo,Empório1 Total,33798.69625729376
MI_00345,Mid Market,2024-11-01,ativo,Empório1 Total,33409.211591873005
MI_00345,Mid Market,2024-12-01,ativo,Empório1 Total,23231.494782197107
MI_00346,Mid Market,2023-01-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-02-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-03-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-04-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-05-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-06-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-07-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-08-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-09-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-10-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-11-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2023-12-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2024-01-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2024-02-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2024-03-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2024-04-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2024-05-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2024-06-01,churn,Loja2 Market5,0.0
MI_00346,Mid Market,2024-07-01,ativo,Loja2 Market5,32608.400594229668
MI_00346,Mid Market,2024-08-01,ativo,Loja2 Market5,27385.405420402167
MI_00346,Mid Market,2024-09-01,ativo,Loja2 Market5,26434.36481250581
MI_00346,Mid Market,2024-10-01,ativo,Loja2 Market5,29807.37308450005
MI_00346,Mid Market,2024-11-01,ativo,Loja2 Market5,23524.352283739518
MI_00346,Mid Market,2024-12-01,ativo,Loja2 Market5,33849.69824028599
MI_00347,Mid Market,2023-01-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-02-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-03-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-04-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-05-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-06-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-07-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-08-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-09-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-10-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-11-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2023-12-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2024-01-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2024-02-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2024-03-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2024-04-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2024-05-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2024-06-01,churn,Center2 Express2,0.0
MI_00347,Mid Market,2024-07-01,ativo,Center2 Express2,28973.009765402378
MI_00347,Mid Market,2024-08-01,ativo,Center2 Express2,23832.25136885998
MI_00347,Mid Market,2024-09-01,ativo,Center2 Express2,24222.461996686303
MI_00347,Mid Market,2024-10-01,ativo,Center2 Express2,24531.447751167212
MI_00347,Mid Market,2024-11-01,ativo,Center2 Express2,23016.557033376415
MI_00347,Mid Market,2024-12-01,ativo,Center2 Express2,31316.976740575272
MI_00348,Mid Market,2023-01-01,churn,Mega1 Mix,0.0
MI_00348,Mid Market,2023-02-01,churn,Mega1 Mix,0.0
MI_00348,Mid Market,2023-03-01,churn,Mega1 Mix,0.0
MI_00348,Mid Market,2023-04-01,ativo,Mega1 Mix,24929.79580474715
MI_00348,Mid Market,2023-05-01,ativo,Mega1 Mix,16494.545804210746
MI_00348,Mid Market,2023-06-01,ativo,Mega1 Mix,17173.747150768468
MI_00348,Mid Market,2023-07-01,ativo,Mega1 Mix,23431.316171243732
MI_00348,Mid Market,2023-08-01,ativo,Mega1 Mix,26724.624201187125
MI_00348,Mid Market,2023-09-01,ativo,Mega1 Mix,21444.326106675264
MI_00348,Mid Market,2023-10-01,ativo,Mega1 Mix,22114.9547683532
MI_00348,Mid Market,2023-11-01,ativo,Mega1 Mix,25520.73996952597
MI_00348,Mid Market,2023-12-01,ativo,Mega1 Mix,21984.811886973126
MI_00348,Mid Market,2024-01-01,ativo,Mega1 Mix,19248.54026793602
MI_00348,Mid Market,2024-02-01,ativo,Mega1 Mix,28669.235340868297
MI_00348,Mid Market,2024-03-01,ativo,Mega1 Mix,27725.868429671125
MI_00348,Mid Market,2024-04-01,ativo,Mega1 Mix,27592.633900520697
MI_00348,Mid Market,2024-05-01,ativo,Mega1 Mix,30214.003477715873
MI_00348,Mid Market,2024-06-01,ativo,Mega1 Mix,29791.204949219205
MI_00348,Mid Market,2024-07-01,ativo,Mega1 Mix,23734.010270307077
MI_00348,Mid Market,2024-08-01,ativo,Mega1 Mix,26176.362619851705
MI_00348,Mid Market,2024-09-01,ativo,Mega1 Mix,23331.14551104114
MI_00348,Mid Market,2024-10-01,ativo,Mega1 Mix,23739.221717173485
MI_00348,Mid Market,2024-11-01,ativo,Mega1 Mix,32169.850163531446
MI_00348,Mid Market,2024-12-01,ativo,Mega1 Mix,35379.001604737474
MI_00349,Mid Market,2023-01-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-02-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-03-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-04-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-05-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-06-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-07-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-08-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-09-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-10-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-11-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2023-12-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2024-01-01,churn,Comercial3 Mais4,0.0
MI_00349,Mid Market,2024-02-01,ativo,Comercial3 Mais4,31587.22227126243
MI_00349,Mid Market,2024-03-01,ativo,Comercial3 Mais4,27761.04935934058
MI_00349,Mid Market,2024-04-01,ativo,Comercial3 Mais4,22332.647983699648
MI_00349,Mid Market,2024-05-01,ativo,Comercial3 Mais4,21641.374221268197
MI_00349,Mid Market,2024-06-01,ativo,Comercial3 Mais4,31676.002436264287
MI_00349,Mid Market,2024-07-01,ativo,Comercial3 Mais4,28921.82923631303
MI_00349,Mid Market,2024-08-01,ativo,Comercial3 Mais4,29932.28834041126
MI_00349,Mid Market,2024-09-01,ativo,Comercial3 Mais4,32734.02127343713
MI_00349,Mid Market,2024-10-01,ativo,Comercial3 Mais4,32091.211795233532
MI_00349,Mid Market,2024-11-01,ativo,Comercial3 Mais4,34509.38286830752
MI_00349,Mid Market,2024-12-01,ativo,Comercial3 Mais4,23343.20858189818
MI_00350,Mid Market,2023-01-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-02-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-03-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-04-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-05-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-06-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-07-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-08-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-09-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-10-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-11-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2023-12-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2024-01-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2024-02-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2024-03-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2024-04-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2024-05-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2024-06-01,churn,Comercial2 Online2,0.0
MI_00350,Mid Market,2024-07-01,ativo,Comercial2 Online2,31269.852337342676
MI_00350,Mid Market,2024-08-01,ativo,Comercial2 Online2,33218.571570855696
MI_00350,Mid Market,2024-09-01,ativo,Comercial2 Online2,25627.154957010596
MI_00350,Mid Market,2024-10-01,ativo,Comercial2 Online2,31176.079860336507
MI_00350,Mid Market,2024-11-01,ativo,Comercial2 Online2,26818.047900198715
MI_00350,Mid Market,2024-12-01,ativo,Comercial2 Online2,36869.56599723681
MI_00351,Mid Market,2023-01-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-02-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-03-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-04-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-05-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-06-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-07-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-08-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-09-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-10-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-11-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2023-12-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2024-01-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2024-02-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2024-03-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2024-04-01,churn,Comercial3 Shop4,0.0
MI_00351,Mid Market,2024-05-01,ativo,Comercial3 Shop4,20667.882932826356
MI_00351,Mid Market,2024-06-01,ativo,Comercial3 Shop4,28484.119382929603
MI_00351,Mid Market,2024-07-01,ativo,Comercial3 Shop4,23186.13630677586
MI_00351,Mid Market,2024-08-01,ativo,Comercial3 Shop4,31259.633334025068
MI_00351,Mid Market,2024-09-01,ativo,Comercial3 Shop4,24045.38232731124
MI_00351,Mid Market,2024-10-01,ativo,Comercial3 Shop4,25276.234466780425
MI_00351,Mid Market,2024-11-01,ativo,Comercial3 Shop4,29482.0032937199
MI_00351,Mid Market,2024-12-01,ativo,Comercial3 Shop4,36222.524249953174
MI_00352,Mid Market,2023-01-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-02-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-03-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-04-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-05-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-06-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-07-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-08-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-09-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-10-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-11-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2023-12-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-01-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-02-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-03-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-04-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-05-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-06-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-07-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-08-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-09-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-10-01,churn,Loja Mix3,0.0
MI_00352,Mid Market,2024-11-01,ativo,Loja Mix3,25303.60376218739
MI_00352,Mid Market,2024-12-01,ativo,Loja Mix3,24663.600316771553
MI_00353,Mid Market,2023-01-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-02-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-03-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-04-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-05-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-06-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-07-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-08-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-09-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-10-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-11-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2023-12-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2024-01-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2024-02-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2024-03-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2024-04-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2024-05-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2024-06-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2024-07-01,churn,Comercial4 Mais4,0.0
MI_00353,Mid Market,2024-08-01,ativo,Comercial4 Mais4,31920.324797937392
MI_00353,Mid Market,2024-09-01,ativo,Comercial4 Mais4,28704.54111609553
MI_00353,Mid Market,2024-10-01,ativo,Comercial4 Mais4,35128.174462951894
MI_00353,Mid Market,2024-11-01,ativo,Comercial4 Mais4,24341.25867105854
MI_00353,Mid Market,2024-12-01,ativo,Comercial4 Mais4,32188.91839534559
MI_00354,Mid Market,2023-01-01,churn,Boutique Digital5,0.0
MI_00354,Mid Market,2023-02-01,churn,Boutique Digital5,0.0
MI_00354,Mid Market,2023-03-01,churn,Boutique Digital5,0.0
MI_00354,Mid Market,2023-04-01,churn,Boutique Digital5,0.0
MI_00354,Mid Market,2023-05-01,churn,Boutique Digital5,0.0
MI_00354,Mid Market,2023-06-01,churn,Boutique Digital5,0.0
MI_00354,Mid Market,2023-07-01,churn,Boutique Digital5,0.0
MI_00354,Mid Market,2023-08-01,churn,Boutique Digital5,0.0
MI_00354,Mid Market,2023-09-01,ativo,Boutique Digital5,20342.49432439087
MI_00354,Mid Market,2023-10-01,ativo,Boutique Digital5,19809.092081704384
